,CWE,CVE,CVSS_V3_baseScore,CVSS_V3_exploitabilityScore,CVSS_V3_attackComplexity,CVSS_V3_privilegesRequired,CVSS_V3_userInteraction
11217,CWE-79,CVE-2019-4029,5.4,2.3,LOW,LOW,REQUIRED
11218,CWE-79,CVE-2019-4030,5.4,2.3,LOW,LOW,REQUIRED
11219,NVD-CWE-noinfo,CVE-2019-4031,7.8,1.8,LOW,LOW,NONE
11220,CWE-89,CVE-2019-4032,9.8,3.9,LOW,NONE,NONE
11221,CWE-79,CVE-2019-4033,5.4,2.3,LOW,LOW,REQUIRED
11222,CWE-20,CVE-2019-4034,8.8,2.8,LOW,LOW,NONE
11223,CWE-20,CVE-2019-4035,6.5,3.9,LOW,NONE,NONE
11224,CWE-20,CVE-2019-4036,7.5,3.9,LOW,NONE,NONE
11225,CWE-94,CVE-2019-4038,6.2,0.3,LOW,HIGH,NONE
11226,CWE-532,CVE-2019-4039,5.5,1.8,LOW,LOW,NONE
11227,CWE-79,CVE-2019-4040,6.1,2.8,LOW,NONE,REQUIRED
11228,CWE-611,CVE-2019-4043,7.1,2.8,LOW,LOW,NONE
11229,CWE-20,CVE-2019-4045,4.3,2.8,LOW,LOW,NONE
11230,CWE-400,CVE-2019-4046,7.5,3.9,LOW,NONE,NONE
11231,CWE-269,CVE-2019-4047,4.3,2.8,LOW,LOW,NONE
11232,CWE-269,CVE-2019-4048,2.1,0.7,LOW,LOW,NONE
11233,CWE-20,CVE-2019-4049,5.5,1.8,LOW,LOW,NONE
11234,CWE-200,CVE-2019-4051,5.3,3.9,LOW,NONE,NONE
11235,NVD-CWE-noinfo,CVE-2019-4052,7.5,3.9,LOW,NONE,NONE
11236,NVD-CWE-noinfo,CVE-2019-4054,3.3,1.8,LOW,LOW,NONE
11237,CWE-20,CVE-2019-4055,7.5,3.9,LOW,NONE,NONE
11238,CWE-434,CVE-2019-4056,4.3,2.8,LOW,LOW,NONE
11239,NVD-CWE-noinfo,CVE-2019-4057,6.7,0.8,LOW,HIGH,NONE
11240,CWE-1021,CVE-2019-4058,6.5,2.8,LOW,LOW,NONE
11241,CWE-522,CVE-2019-4059,9.8,3.9,LOW,NONE,NONE
11242,CWE-200,CVE-2019-4061,5.3,3.9,LOW,NONE,NONE
11243,CWE-611,CVE-2019-4062,7.1,2.8,LOW,LOW,NONE
11244,CWE-319,CVE-2019-4063,5.9,2.2,HIGH,NONE,NONE
11245,CWE-20,CVE-2019-4066,8.8,2.8,LOW,LOW,NONE
11246,CWE-521,CVE-2019-4067,7.5,3.9,LOW,NONE,NONE
11247,CWE-307,CVE-2019-4068,7.5,3.9,LOW,NONE,NONE
11248,CWE-434,CVE-2019-4069,8.8,2.8,LOW,LOW,NONE
11249,CWE-79,CVE-2019-4070,5.4,2.3,LOW,LOW,REQUIRED
11250,CWE-1236,CVE-2019-4071,8.8,2.8,LOW,NONE,REQUIRED
11251,CWE-613,CVE-2019-4072,6.3,2.8,LOW,LOW,NONE
11252,CWE-79,CVE-2019-4073,5.4,2.3,LOW,LOW,REQUIRED
11253,CWE-79,CVE-2019-4074,5.4,2.3,LOW,LOW,REQUIRED
11254,CWE-79,CVE-2019-4075,5.4,2.3,LOW,LOW,REQUIRED
11255,CWE-79,CVE-2019-4076,5.4,2.3,LOW,LOW,REQUIRED
11256,CWE-79,CVE-2019-4077,5.4,2.3,LOW,LOW,REQUIRED
11257,CWE-732,CVE-2019-4078,7.8,1.8,LOW,LOW,NONE
11258,CWE-400,CVE-2019-4080,6.5,2.8,LOW,LOW,NONE
11259,CWE-79,CVE-2019-4083,5.4,2.3,LOW,LOW,REQUIRED
11260,NVD-CWE-noinfo,CVE-2019-4084,4.3,2.8,LOW,LOW,NONE
11261,CWE-1021,CVE-2019-4086,6.1,2.8,LOW,NONE,REQUIRED
11262,CWE-787,CVE-2019-4087,9.8,3.9,LOW,NONE,NONE
11263,NVD-CWE-noinfo,CVE-2019-4088,7.8,1.8,LOW,LOW,NONE
11264,CWE-79,CVE-2019-4090,5.4,2.3,LOW,LOW,REQUIRED
11265,CWE-79,CVE-2019-4091,5.4,2.3,LOW,LOW,REQUIRED
11266,CWE-601,CVE-2019-4092,6.1,2.8,LOW,NONE,REQUIRED
11267,CWE-732,CVE-2019-4093,4.4,1.8,LOW,LOW,NONE
11268,CWE-427,CVE-2019-4094,7.8,1.8,LOW,LOW,NONE
11269,CWE-352,CVE-2019-4095,4.3,2.8,LOW,NONE,REQUIRED
11270,CWE-79,CVE-2019-4098,5.4,2.3,LOW,LOW,REQUIRED
11271,CWE-20,CVE-2019-4101,5.5,1.8,LOW,LOW,NONE
11272,CWE-326,CVE-2019-4102,5.9,2.2,HIGH,NONE,NONE
11273,NVD-CWE-noinfo,CVE-2019-4103,8.0,2.1,LOW,LOW,NONE
11274,CWE-79,CVE-2019-4106,4.8,1.7,LOW,HIGH,REQUIRED
11275,CWE-1021,CVE-2019-4109,6.1,2.8,LOW,NONE,REQUIRED
11276,CWE-269,CVE-2019-4112,3.3,1.8,LOW,LOW,NONE
11277,CWE-79,CVE-2019-4115,5.4,2.3,LOW,LOW,REQUIRED
11278,NVD-CWE-noinfo,CVE-2019-4116,5.5,1.8,LOW,LOW,NONE
11279,CWE-352,CVE-2019-4117,8.8,2.8,LOW,NONE,REQUIRED
11280,NVD-CWE-noinfo,CVE-2019-4118,4.4,0.8,LOW,HIGH,NONE
11281,CWE-20,CVE-2019-4119,5.3,3.9,LOW,NONE,NONE
11282,CWE-79,CVE-2019-4120,5.4,2.3,LOW,LOW,REQUIRED
11283,CWE-209,CVE-2019-4129,5.3,3.9,LOW,NONE,NONE
11284,CWE-434,CVE-2019-4130,8.8,2.8,LOW,LOW,NONE
11285,CWE-20,CVE-2019-4131,5.3,3.9,LOW,NONE,NONE
11286,NVD-CWE-noinfo,CVE-2019-4132,3.3,1.8,LOW,LOW,NONE
11287,NVD-CWE-noinfo,CVE-2019-4133,5.2,2.0,LOW,LOW,NONE
11288,CWE-79,CVE-2019-4134,6.1,2.8,LOW,NONE,REQUIRED
11289,NVD-CWE-noinfo,CVE-2019-4135,8.8,2.8,LOW,LOW,NONE
11290,CWE-79,CVE-2019-4136,5.4,2.3,LOW,LOW,REQUIRED
11291,CWE-79,CVE-2019-4137,6.1,2.8,LOW,NONE,REQUIRED
11292,CWE-522,CVE-2019-4138,5.9,2.2,HIGH,NONE,NONE
11293,CWE-79,CVE-2019-4139,5.4,2.3,LOW,LOW,REQUIRED
11294,CWE-200,CVE-2019-4140,7.1,1.8,LOW,LOW,NONE
11295,CWE-401,CVE-2019-4141,6.5,2.8,LOW,LOW,NONE
11296,CWE-352,CVE-2019-4142,8.8,2.8,LOW,NONE,REQUIRED
11297,CWE-532,CVE-2019-4143,5.5,1.8,LOW,LOW,NONE
11298,NVD-CWE-noinfo,CVE-2019-4145,7.1,1.8,LOW,LOW,NONE
11299,NVD-CWE-noinfo,CVE-2019-4146,3.1,1.6,HIGH,LOW,NONE
11300,CWE-89,CVE-2019-4147,7.2,1.2,LOW,HIGH,NONE
11301,CWE-79,CVE-2019-4148,5.4,2.3,LOW,LOW,REQUIRED
11302,CWE-79,CVE-2019-4149,5.4,2.3,LOW,LOW,REQUIRED
11303,CWE-295,CVE-2019-4150,3.7,2.2,HIGH,NONE,NONE
11304,CWE-326,CVE-2019-4151,5.9,2.2,HIGH,NONE,NONE
11305,CWE-384,CVE-2019-4152,4.4,1.8,LOW,LOW,NONE
11306,CWE-601,CVE-2019-4153,6.8,2.3,LOW,LOW,REQUIRED
11307,CWE-119,CVE-2019-4154,7.8,1.8,LOW,LOW,NONE
11308,NVD-CWE-noinfo,CVE-2019-4155,9.8,3.9,LOW,NONE,NONE
11309,CWE-327,CVE-2019-4156,5.9,2.2,HIGH,NONE,NONE
11310,CWE-79,CVE-2019-4157,6.1,2.8,LOW,NONE,REQUIRED
11311,CWE-862,CVE-2019-4158,5.4,2.8,LOW,LOW,NONE
11312,CWE-326,CVE-2019-4160,7.5,3.9,LOW,NONE,NONE
11313,NVD-CWE-noinfo,CVE-2019-4161,3.3,1.8,LOW,LOW,NONE
11314,CWE-319,CVE-2019-4162,7.5,3.9,LOW,NONE,NONE
11315,NVD-CWE-noinfo,CVE-2019-4163,4.3,2.8,LOW,LOW,NONE
11316,CWE-20,CVE-2019-4165,7.5,3.9,LOW,NONE,NONE
11317,CWE-601,CVE-2019-4166,6.1,2.8,LOW,NONE,REQUIRED
11318,CWE-352,CVE-2019-4167,6.5,2.8,LOW,NONE,REQUIRED
11319,CWE-1188,CVE-2019-4169,9.1,3.9,LOW,NONE,NONE
11320,CWE-311,CVE-2019-4171,3.7,2.2,HIGH,NONE,NONE
11321,CWE-200,CVE-2019-4173,6.5,2.8,LOW,LOW,NONE
11322,CWE-269,CVE-2019-4174,3.3,1.8,LOW,LOW,NONE
11323,CWE-326,CVE-2019-4175,7.5,3.9,LOW,NONE,NONE
11324,NVD-CWE-noinfo,CVE-2019-4176,5.3,3.9,LOW,NONE,NONE
11325,CWE-269,CVE-2019-4177,3.3,1.8,LOW,LOW,NONE
11326,CWE-22,CVE-2019-4178,9.1,3.9,LOW,NONE,NONE
11327,CWE-400,CVE-2019-4183,7.5,3.9,LOW,NONE,NONE
11328,CWE-79,CVE-2019-4184,5.4,2.3,LOW,LOW,REQUIRED
11329,NVD-CWE-noinfo,CVE-2019-4185,8.3,1.6,HIGH,NONE,NONE
11330,CWE-74,CVE-2019-4186,6.1,2.8,LOW,NONE,REQUIRED
11331,CWE-200,CVE-2019-4193,7.5,3.9,LOW,NONE,NONE
11332,NVD-CWE-noinfo,CVE-2019-4194,4.3,2.8,LOW,LOW,NONE
11333,CWE-601,CVE-2019-4201,6.1,2.8,LOW,NONE,REQUIRED
11334,CWE-78,CVE-2019-4202,10.0,3.9,LOW,NONE,NONE
11335,CWE-918,CVE-2019-4203,9.8,3.9,LOW,NONE,NONE
11336,CWE-79,CVE-2019-4204,5.4,2.3,LOW,LOW,REQUIRED
11337,NVD-CWE-noinfo,CVE-2019-4207,3.3,1.8,LOW,LOW,NONE
11338,CWE-611,CVE-2019-4208,7.1,2.8,LOW,LOW,NONE
11339,CWE-601,CVE-2019-4209,6.1,2.8,LOW,NONE,REQUIRED
11340,NVD-CWE-noinfo,CVE-2019-4210,8.1,2.8,LOW,LOW,NONE
11341,CWE-79,CVE-2019-4211,5.4,2.3,LOW,LOW,REQUIRED
11342,CWE-352,CVE-2019-4212,8.8,2.8,LOW,NONE,REQUIRED
11343,CWE-732,CVE-2019-4214,3.7,2.2,HIGH,NONE,NONE
11344,CWE-311,CVE-2019-4214,3.7,2.2,HIGH,NONE,NONE
11345,CWE-20,CVE-2019-4215,6.1,2.8,LOW,NONE,REQUIRED
11346,CWE-74,CVE-2019-4216,4.6,2.1,LOW,LOW,REQUIRED
11347,CWE-20,CVE-2019-4217,6.1,2.8,LOW,NONE,REQUIRED
11348,CWE-269,CVE-2019-4218,3.3,1.8,LOW,LOW,NONE
11349,CWE-209,CVE-2019-4219,5.3,3.9,LOW,NONE,NONE
11350,CWE-798,CVE-2019-4220,5.5,1.8,LOW,LOW,NONE
11351,CWE-269,CVE-2019-4222,4.3,2.8,LOW,LOW,NONE
11352,CWE-89,CVE-2019-4224,6.3,2.8,LOW,LOW,NONE
11353,CWE-532,CVE-2019-4225,4.4,0.8,LOW,HIGH,NONE
11354,CWE-79,CVE-2019-4226,5.4,2.3,LOW,LOW,REQUIRED
11355,CWE-384,CVE-2019-4227,7.3,3.9,LOW,NONE,NONE
11356,CWE-352,CVE-2019-4231,4.3,2.8,LOW,NONE,REQUIRED
11357,NVD-CWE-noinfo,CVE-2019-4234,4.3,2.8,LOW,LOW,NONE
11358,CWE-521,CVE-2019-4235,7.5,3.9,LOW,NONE,NONE
11359,CWE-19,CVE-2019-4236,3.3,1.8,LOW,LOW,NONE
11360,CWE-79,CVE-2019-4237,5.4,2.3,LOW,LOW,REQUIRED
11361,CWE-79,CVE-2019-4238,5.4,2.3,LOW,LOW,REQUIRED
11362,CWE-522,CVE-2019-4239,7.8,1.8,LOW,LOW,NONE
11363,NVD-CWE-noinfo,CVE-2019-4241,7.8,1.8,LOW,LOW,NONE
11364,NVD-CWE-noinfo,CVE-2019-4243,4.4,1.8,LOW,LOW,NONE
11365,CWE-306,CVE-2019-4244,9.1,3.9,LOW,NONE,NONE
11366,NVD-CWE-noinfo,CVE-2019-4246,5.3,3.9,LOW,NONE,NONE
11367,CWE-79,CVE-2019-4249,5.4,2.3,LOW,LOW,REQUIRED
11368,CWE-79,CVE-2019-4250,5.4,2.3,LOW,LOW,REQUIRED
11369,CWE-22,CVE-2019-4252,7.5,3.9,LOW,NONE,NONE
11370,NVD-CWE-noinfo,CVE-2019-4253,7.8,1.8,LOW,LOW,NONE
11371,CWE-326,CVE-2019-4256,7.5,3.9,LOW,NONE,NONE
11372,CWE-209,CVE-2019-4257,4.3,2.8,LOW,LOW,NONE
11373,CWE-79,CVE-2019-4258,5.4,2.3,LOW,LOW,REQUIRED
11374,NVD-CWE-noinfo,CVE-2019-4259,5.5,1.8,LOW,LOW,NONE
11375,NVD-CWE-noinfo,CVE-2019-4260,5.3,3.9,LOW,NONE,NONE
11376,CWE-20,CVE-2019-4261,6.5,2.8,LOW,LOW,NONE
11377,CWE-918,CVE-2019-4262,5.3,3.9,LOW,NONE,NONE
11378,CWE-829,CVE-2019-4263,4.3,2.8,LOW,LOW,NONE
11379,CWE-295,CVE-2019-4264,5.9,2.2,HIGH,NONE,NONE
11380,CWE-922,CVE-2019-4265,2.4,0.9,LOW,NONE,NONE
11381,CWE-269,CVE-2019-4266,2.4,0.9,LOW,NONE,NONE
11382,CWE-119,CVE-2019-4267,7.8,1.8,LOW,LOW,NONE
11383,CWE-22,CVE-2019-4268,5.3,3.9,LOW,NONE,NONE
11384,CWE-209,CVE-2019-4269,7.5,3.9,LOW,NONE,NONE
11385,CWE-79,CVE-2019-4270,5.4,2.3,LOW,LOW,REQUIRED
11386,CWE-20,CVE-2019-4271,3.5,2.1,LOW,LOW,REQUIRED
11387,NVD-CWE-noinfo,CVE-2019-4275,5.5,1.8,LOW,LOW,NONE
11388,CWE-502,CVE-2019-4279,9.8,3.9,LOW,NONE,NONE
11389,CWE-319,CVE-2019-4280,5.3,3.9,LOW,NONE,NONE
11390,CWE-532,CVE-2019-4284,4.4,0.8,LOW,HIGH,NONE
11391,CWE-20,CVE-2019-4285,5.4,2.3,LOW,LOW,REQUIRED
11392,CWE-200,CVE-2019-4286,4.3,0.7,LOW,LOW,NONE
11393,CWE-200,CVE-2019-4288,4.3,0.7,LOW,LOW,NONE
11394,CWE-434,CVE-2019-4292,8.8,2.8,LOW,LOW,NONE
11395,NVD-CWE-noinfo,CVE-2019-4293,5.3,3.9,LOW,NONE,NONE
11396,CWE-78,CVE-2019-4294,7.8,1.8,LOW,LOW,NONE
11397,NVD-CWE-noinfo,CVE-2019-4295,4.9,1.2,LOW,HIGH,NONE
11398,CWE-532,CVE-2019-4296,3.3,1.8,LOW,LOW,NONE
11399,CWE-90,CVE-2019-4297,5.4,2.8,LOW,LOW,NONE
11400,NVD-CWE-noinfo,CVE-2019-4298,7.1,1.8,LOW,LOW,NONE
11401,CWE-532,CVE-2019-4299,4.7,1.0,HIGH,LOW,NONE
11402,NVD-CWE-noinfo,CVE-2019-4301,8.4,1.7,LOW,HIGH,REQUIRED
11403,CWE-79,CVE-2019-4303,5.4,2.3,LOW,LOW,REQUIRED
11404,CWE-384,CVE-2019-4304,6.3,2.8,LOW,LOW,NONE
11405,CWE-565,CVE-2019-4305,5.3,3.9,LOW,NONE,NONE
11406,CWE-668,CVE-2019-4306,6.5,3.9,LOW,NONE,NONE
11407,CWE-522,CVE-2019-4307,7.8,1.8,LOW,LOW,NONE
11408,CWE-209,CVE-2019-4308,4.3,2.8,LOW,LOW,NONE
11409,CWE-798,CVE-2019-4309,5.5,1.8,LOW,LOW,NONE
11410,CWE-307,CVE-2019-4310,7.5,3.9,LOW,NONE,NONE
11411,CWE-863,CVE-2019-4311,5.3,3.9,LOW,NONE,NONE
11412,CWE-312,CVE-2019-4314,7.5,3.9,LOW,NONE,NONE
11413,CWE-521,CVE-2019-4321,7.5,3.9,LOW,NONE,NONE
11414,CWE-119,CVE-2019-4322,7.8,1.8,LOW,LOW,NONE
11415,CWE-1021,CVE-2019-4323,4.3,2.8,LOW,NONE,REQUIRED
11416,CWE-79,CVE-2019-4324,6.1,2.8,LOW,NONE,REQUIRED
11417,CWE-327,CVE-2019-4325,5.3,3.9,LOW,NONE,NONE
11418,CWE-116,CVE-2019-4326,7.5,3.9,LOW,NONE,NONE
11419,CWE-798,CVE-2019-4327,7.5,3.9,LOW,NONE,NONE
11420,CWE-20,CVE-2019-4329,4.3,2.8,LOW,LOW,NONE
11421,CWE-565,CVE-2019-4330,4.3,2.8,LOW,NONE,REQUIRED
11422,NVD-CWE-noinfo,CVE-2019-4334,4.3,2.8,LOW,LOW,NONE
11423,CWE-522,CVE-2019-4335,5.5,1.8,LOW,LOW,NONE
11424,CWE-307,CVE-2019-4336,9.8,3.9,LOW,NONE,NONE
11425,CWE-306,CVE-2019-4337,5.3,3.9,LOW,NONE,NONE
11426,CWE-770,CVE-2019-4338,7.5,3.9,LOW,NONE,NONE
11427,CWE-326,CVE-2019-4339,7.5,3.9,LOW,NONE,NONE
11428,CWE-611,CVE-2019-4340,8.2,3.9,LOW,NONE,NONE
11429,CWE-79,CVE-2019-4342,5.4,2.3,LOW,LOW,REQUIRED
11430,CWE-863,CVE-2019-4343,6.5,2.8,LOW,LOW,NONE
11431,CWE-200,CVE-2019-4349,3.5,0.9,LOW,NONE,NONE
11432,NVD-CWE-noinfo,CVE-2019-4357,6.7,0.8,LOW,HIGH,NONE
11433,CWE-1236,CVE-2019-4364,8.0,2.1,LOW,LOW,REQUIRED
11434,CWE-200,CVE-2019-4366,5.3,3.9,LOW,NONE,NONE
11435,CWE-209,CVE-2019-4377,4.3,2.8,LOW,LOW,NONE
11436,CWE-20,CVE-2019-4378,6.5,2.8,LOW,LOW,NONE
11437,CWE-255,CVE-2019-4381,7.8,1.8,LOW,LOW,NONE
11438,CWE-319,CVE-2019-4382,5.3,3.9,LOW,NONE,NONE
11439,NVD-CWE-noinfo,CVE-2019-4383,6.0,0.8,LOW,HIGH,NONE
11440,CWE-22,CVE-2019-4384,4.3,2.8,LOW,LOW,NONE
11441,CWE-522,CVE-2019-4385,6.5,2.0,LOW,LOW,NONE
11442,CWE-749,CVE-2019-4386,6.5,2.8,LOW,LOW,NONE
11443,CWE-89,CVE-2019-4387,8.8,2.8,LOW,LOW,NONE
11444,CWE-79,CVE-2019-4388,4.8,1.7,LOW,HIGH,REQUIRED
11445,CWE-611,CVE-2019-4391,8.2,3.9,LOW,NONE,NONE
11446,CWE-798,CVE-2019-4392,9.8,3.9,LOW,NONE,NONE
11447,CWE-307,CVE-2019-4393,9.8,3.9,LOW,NONE,NONE
11448,CWE-20,CVE-2019-4394,2.3,0.8,LOW,HIGH,NONE
11449,NVD-CWE-noinfo,CVE-2019-4395,3.3,1.8,LOW,LOW,NONE
11450,CWE-74,CVE-2019-4396,5.4,2.3,LOW,LOW,REQUIRED
11451,CWE-200,CVE-2019-4397,6.5,2.8,LOW,LOW,NONE
11452,CWE-311,CVE-2019-4398,3.3,1.8,LOW,LOW,NONE
11453,CWE-327,CVE-2019-4399,7.5,3.9,LOW,NONE,NONE
11454,CWE-22,CVE-2019-4400,4.3,2.8,LOW,LOW,NONE
11455,CWE-20,CVE-2019-4402,7.5,3.9,LOW,NONE,NONE
11456,CWE-79,CVE-2019-4403,5.4,2.3,LOW,LOW,REQUIRED
11457,CWE-20,CVE-2019-4406,4.4,0.8,LOW,HIGH,NONE
11458,CWE-79,CVE-2019-4409,5.4,2.3,LOW,LOW,REQUIRED
11459,CWE-79,CVE-2019-4410,5.4,2.3,LOW,LOW,REQUIRED
11460,CWE-330,CVE-2019-4411,4.3,2.8,LOW,LOW,NONE
11461,CWE-200,CVE-2019-4412,5.3,3.9,LOW,NONE,NONE
11462,NVD-CWE-noinfo,CVE-2019-4415,7.8,1.8,LOW,LOW,NONE
11463,CWE-611,CVE-2019-4419,8.2,3.9,LOW,NONE,NONE
11464,CWE-209,CVE-2019-4420,6.2,2.5,LOW,NONE,NONE
11465,NVD-CWE-noinfo,CVE-2019-4422,8.8,2.8,LOW,LOW,NONE
11466,CWE-22,CVE-2019-4423,5.3,3.9,LOW,NONE,NONE
11467,CWE-611,CVE-2019-4424,8.2,3.9,LOW,NONE,NONE
11468,NVD-CWE-noinfo,CVE-2019-4425,5.7,2.1,LOW,LOW,REQUIRED
11469,CWE-79,CVE-2019-4426,5.4,2.3,LOW,LOW,REQUIRED
11470,CWE-327,CVE-2019-4427,7.5,3.9,LOW,NONE,NONE
11471,CWE-79,CVE-2019-4428,5.4,2.3,LOW,LOW,REQUIRED
11472,CWE-79,CVE-2019-4429,5.4,2.3,LOW,LOW,REQUIRED
11473,CWE-22,CVE-2019-4430,7.5,3.9,LOW,NONE,NONE
11474,CWE-79,CVE-2019-4431,5.4,2.3,LOW,LOW,REQUIRED
11475,CWE-611,CVE-2019-4433,8.2,3.9,LOW,NONE,NONE
11476,CWE-200,CVE-2019-4437,5.3,3.9,LOW,NONE,NONE
11477,CWE-384,CVE-2019-4439,5.3,1.8,LOW,LOW,NONE
11478,CWE-209,CVE-2019-4441,5.3,3.9,LOW,NONE,NONE
11479,CWE-22,CVE-2019-4442,4.3,2.8,LOW,LOW,NONE
11480,CWE-200,CVE-2019-4444,5.5,1.8,LOW,LOW,NONE
11481,CWE-862,CVE-2019-4446,5.4,2.8,LOW,LOW,NONE
11482,CWE-427,CVE-2019-4447,7.8,1.8,LOW,LOW,NONE
11483,CWE-269,CVE-2019-4448,7.8,1.8,LOW,LOW,NONE
11484,CWE-79,CVE-2019-4450,6.1,2.8,LOW,NONE,REQUIRED
11485,CWE-79,CVE-2019-4451,5.4,2.3,LOW,LOW,REQUIRED
11486,CWE-79,CVE-2019-4454,5.4,2.3,LOW,LOW,REQUIRED
11487,CWE-611,CVE-2019-4456,7.1,2.8,LOW,LOW,NONE
11488,NVD-CWE-noinfo,CVE-2019-4457,6.5,2.8,LOW,LOW,NONE
11489,CWE-79,CVE-2019-4459,5.4,2.3,LOW,LOW,REQUIRED
11490,CWE-22,CVE-2019-4460,7.5,3.9,LOW,NONE,NONE
11491,CWE-74,CVE-2019-4461,5.4,2.3,LOW,LOW,REQUIRED
11492,CWE-269,CVE-2019-4465,3.3,1.8,LOW,LOW,NONE
11493,CWE-79,CVE-2019-4467,5.4,2.3,LOW,LOW,REQUIRED
11494,CWE-79,CVE-2019-4468,5.4,2.3,LOW,LOW,REQUIRED
11495,CWE-79,CVE-2019-4470,5.4,2.3,LOW,LOW,REQUIRED
11496,CWE-427,CVE-2019-4473,7.8,1.8,LOW,LOW,NONE
11497,CWE-269,CVE-2019-4477,6.5,2.8,LOW,LOW,NONE
11498,CWE-200,CVE-2019-4478,6.5,2.8,LOW,LOW,NONE
11499,CWE-89,CVE-2019-4481,9.8,3.9,LOW,NONE,NONE
11500,CWE-79,CVE-2019-4482,5.4,2.3,LOW,LOW,REQUIRED
11501,CWE-89,CVE-2019-4483,9.8,3.9,LOW,NONE,NONE
11502,CWE-209,CVE-2019-4484,4.3,2.8,LOW,LOW,NONE
11503,CWE-209,CVE-2019-4485,4.3,2.8,LOW,LOW,NONE
11504,CWE-79,CVE-2019-4486,5.4,2.3,LOW,LOW,REQUIRED
11505,CWE-79,CVE-2019-4494,5.4,2.3,LOW,LOW,REQUIRED
11506,CWE-79,CVE-2019-4495,5.4,2.3,LOW,LOW,REQUIRED
11507,CWE-79,CVE-2019-4497,5.4,2.3,LOW,LOW,REQUIRED
11508,NVD-CWE-noinfo,CVE-2019-4505,5.3,3.9,LOW,NONE,NONE
11509,CWE-522,CVE-2019-4508,7.8,1.8,LOW,LOW,NONE
11510,CWE-863,CVE-2019-4509,4.3,2.8,LOW,LOW,NONE
11511,CWE-209,CVE-2019-4512,4.3,2.8,LOW,LOW,NONE
11512,CWE-611,CVE-2019-4513,8.2,3.9,LOW,NONE,NONE
11513,CWE-200,CVE-2019-4514,5.3,3.9,LOW,NONE,NONE
11514,CWE-352,CVE-2019-4515,6.5,2.8,LOW,NONE,REQUIRED
11515,CWE-307,CVE-2019-4520,7.5,3.9,LOW,NONE,NONE
11516,CWE-1236,CVE-2019-4521,9.8,3.9,LOW,NONE,NONE
11517,CWE-120,CVE-2019-4523,7.8,1.8,LOW,LOW,NONE
11518,NVD-CWE-noinfo,CVE-2019-4530,6.5,2.8,LOW,LOW,NONE
11519,CWE-20,CVE-2019-4533,4.3,2.8,LOW,LOW,NONE
11520,CWE-269,CVE-2019-4536,6.3,1.0,HIGH,LOW,NONE
11521,NVD-CWE-noinfo,CVE-2019-4537,5.3,3.9,LOW,NONE,NONE
11522,CWE-601,CVE-2019-4538,8.2,2.8,LOW,NONE,REQUIRED
11523,CWE-91,CVE-2019-4539,7.1,2.8,LOW,LOW,NONE
11524,CWE-327,CVE-2019-4540,7.5,3.9,LOW,NONE,NONE
11525,CWE-20,CVE-2019-4541,7.2,1.2,LOW,HIGH,NONE
11526,CWE-79,CVE-2019-4542,6.1,2.8,LOW,NONE,REQUIRED
11527,NVD-CWE-noinfo,CVE-2019-4545,7.5,3.9,LOW,NONE,NONE
11528,CWE-269,CVE-2019-4546,8.8,2.8,LOW,LOW,NONE
11529,CWE-209,CVE-2019-4547,5.3,3.9,LOW,NONE,NONE
11530,CWE-1021,CVE-2019-4548,6.1,2.8,LOW,NONE,REQUIRED
11531,CWE-922,CVE-2019-4549,5.3,3.9,LOW,NONE,NONE
11532,NVD-CWE-noinfo,CVE-2019-4550,5.3,3.9,LOW,NONE,NONE
11533,CWE-306,CVE-2019-4551,5.3,3.9,LOW,NONE,NONE
11534,NVD-CWE-Other,CVE-2019-4552,6.1,2.8,LOW,NONE,REQUIRED
11535,CWE-327,CVE-2019-4553,7.5,3.9,LOW,NONE,NONE
11536,CWE-79,CVE-2019-4555,5.4,2.3,LOW,LOW,REQUIRED
11537,NVD-CWE-noinfo,CVE-2019-4556,6.5,2.8,LOW,LOW,NONE
11538,CWE-326,CVE-2019-4557,7.5,3.9,LOW,NONE,NONE
11539,CWE-74,CVE-2019-4558,7.8,1.8,LOW,LOW,NONE
11540,CWE-200,CVE-2019-4559,5.3,3.9,LOW,NONE,NONE
11541,CWE-20,CVE-2019-4560,6.5,2.8,LOW,LOW,NONE
11542,CWE-502,CVE-2019-4561,8.8,2.8,LOW,NONE,REQUIRED
11543,CWE-200,CVE-2019-4562,5.3,3.9,LOW,NONE,NONE
11544,CWE-384,CVE-2019-4563,5.3,3.9,LOW,NONE,NONE
11545,CWE-79,CVE-2019-4564,6.1,2.8,LOW,NONE,REQUIRED
11546,CWE-521,CVE-2019-4565,7.5,3.9,LOW,NONE,NONE
11547,CWE-312,CVE-2019-4566,7.8,1.8,LOW,LOW,NONE
11548,CWE-20,CVE-2019-4568,5.9,2.2,HIGH,NONE,NONE
11549,CWE-79,CVE-2019-4569,5.4,2.3,LOW,LOW,REQUIRED
11550,CWE-209,CVE-2019-4570,5.3,3.9,LOW,NONE,NONE
11551,CWE-79,CVE-2019-4571,5.4,2.3,LOW,LOW,REQUIRED
11552,CWE-532,CVE-2019-4572,4.4,0.8,LOW,HIGH,NONE
11553,CWE-521,CVE-2019-4576,9.8,3.9,LOW,NONE,NONE
11554,NVD-CWE-Other,CVE-2019-4579,4.3,2.8,LOW,LOW,NONE
11555,CWE-79,CVE-2019-4581,6.1,2.8,LOW,NONE,REQUIRED
